yarn.log-aggregation.file-formats,"Specify which log file controllers we will support. The first file controller we add will be used to write the aggregated logs. This comma separated configuration will work with the configuration: yarn.log-aggregation.file-controller.%s.class which defines the supported file controller's class. By default, the TFile controller would be used. The user could override this configuration by adding more file controllers. To support back-ward compatibility, make sure that we always add TFile file controller.",TFile
yarn.log-aggregation.file-controller.TFile.class,Class that supports TFile read and write operations.,org.apache.hadoop.yarn.logaggregation.filecontroller.tfile.LogAggregationTFileController
yarn.log-aggregation-status.time-out.ms,"How long for ResourceManager to wait for NodeManager to report its log aggregation status. If waiting time of which the log aggregation status is reported from NodeManager exceeds the configured value, RM will report log aggregation status for this NodeManager as TIME_OUT. This configuration will be used in NodeManager as well to decide whether and when to delete the cached log aggregation status.",600000
yarn.log-aggregation.enable-local-cleanup,"Whether to clean up nodemanager logs when log aggregation is enabled. Setting to false disables the cleanup nodemanager logging, and it causes disk full in the long run. Users can set to false for test-only purpose.",TRUE
yarn.nodemanager.log.retain-seconds,Time in seconds to retain user logs. Only applicable if log aggregation is disabled,10800
yarn.nodemanager.remote-app-log-dir,Where to aggregate logs to.,/tmp/logs
yarn.nodemanager.remote-app-log-dir-suffix,The remote log dir will be created at {yarn.nodemanager.remote-app-log-dir}/${user}/{thisParam},logs
yarn.nodemanager.remote-app-log-dir-include-older,"If set to true, the older application log directory will be considered while fetching application logs.",TRUE
yarn.nodemanager.remote-app-log-dir.groupname,"If the NodeManager creates the remote-app-log-dir folder, it will be created with this groupname.",
yarn.nodemanager.log-container-debug-info.enabled,"Generate additional logs about container launches. Currently, this creates a copy of the launch script and lists the directory contents of the container work dir. When listing directory contents, we follow symlinks to a max-depth of 5(including symlinks which point to outside the container work dir) which may lead to a slowness in launching containers.",TRUE
yarn.nodemanager.resource.memory-mb,"Amount of physical memory, in MB, that can be allocated for containers. If set to -1 and yarn.nodemanager.resource.detect-hardware-capabilities is true, it is automatically calculated(in case of Windows and Linux). In other cases, the default is 8192MB.",-1
yarn.nodemanager.resource.system-reserved-memory-mb,"Amount of physical memory, in MB, that is reserved for non-YARN processes. This configuration is only used if yarn.nodemanager.resource.detect-hardware-capabilities is set to true and yarn.nodemanager.resource.memory-mb is -1. If set to -1, this amount is calculated as 20% of (system memory - 2*HADOOP_HEAPSIZE)",-1
yarn.nodemanager.resource.memory.enabled,Whether YARN CGroups memory tracking is enabled.,FALSE
yarn.nodemanager.resource.memory.enforced,Whether YARN CGroups strict memory enforcement is enabled.,TRUE
yarn.nodemanager.resource.memory.cgroups.soft-limit-percentage,"If memory limit is enforced, this the percentage of soft limit compared to the memory assigned to the container. If there is memory pressure container memory usage will be pushed back to its soft limit by swapping out memory.",90
yarn.nodemanager.resource.memory.cgroups.swappiness,Container swappiness is the likelihood a page will be swapped out compared to be kept in memory. Value is between 0-100.,0
yarn.nodemanager.pmem-check-enabled,Whether physical memory limits will be enforced for containers.,TRUE
yarn.nodemanager.vmem-check-enabled,Whether virtual memory limits will be enforced for containers.,TRUE
yarn.nodemanager.vmem-pmem-ratio,"Ratio between virtual memory to physical memory when setting memory limits for containers. Container allocations are expressed in terms of physical memory, and virtual memory usage is allowed to exceed this allocation by this ratio.",2.1
yarn.nodemanager.resource.cpu-vcores,"Number of vcores that can be allocated for containers. This is used by the RM scheduler when allocating resources for containers. This is not used to limit the number of CPUs used by YARN containers. If it is set to -1 and yarn.nodemanager.resource.detect-hardware-capabilities is true, it is automatically determined from the hardware in case of Windows and Linux. In other cases, number of vcores is 8 by default.",-1
yarn.nodemanager.resource.count-logical-processors-as-cores,Flag to determine if logical processors(such as hyperthreads) should be counted as cores. Only applicable on Linux when yarn.nodemanager.resource.cpu-vcores is set to -1 and yarn.nodemanager.resource.detect-hardware-capabilities is true.,FALSE
yarn.nodemanager.resource.pcores-vcores-multiplier,Multiplier to determine how to convert phyiscal cores to vcores. This value is used if yarn.nodemanager.resource.cpu-vcores is set to -1(which implies auto-calculate vcores) and yarn.nodemanager.resource.detect-hardware-capabilities is set to true. The number of vcores will be calculated as number of CPUs * multiplier.,1
yarn.nodemanager.logaggregation.threadpool-size-max,Thread pool size for LogAggregationService in Node Manager.,100
yarn.nodemanager.resource.percentage-physical-cpu-limit,Percentage of CPU that can be allocated for containers. This setting allows users to limit the amount of CPU that YARN containers use. Currently functional only on Linux using cgroups. The default is to use 100% of CPU.,100
yarn.nodemanager.resource.detect-hardware-capabilities,Enable auto-detection of node capabilities such as memory and CPU.,FALSE
yarn.nodemanager.webapp.address,NM Webapp address.,${yarn.nodemanager.hostname}:8042
yarn.nodemanager.webapp.https.address,The https adddress of the NM web application.,0.0.0.0:8044
yarn.nodemanager.webapp.spnego-keytab-file,The Kerberos keytab file to be used for spnego filter for the NM web interface.,
yarn.nodemanager.webapp.spnego-principal,The Kerberos principal to be used for spnego filter for the NM web interface.,
yarn.nodemanager.resource-monitor.interval-ms,"How often to monitor the node and the containers. If 0 or negative, monitoring is disabled.",3000
yarn.nodemanager.resource-calculator.class,Class that calculates current resource utilization.,
yarn.nodemanager.container-monitor.enabled,Enable container monitor,TRUE
yarn.nodemanager.container-monitor.interval-ms,"How often to monitor containers. If not set, the value for yarn.nodemanager.resource-monitor.interval-ms will be used. If 0 or negative, container monitoring is disabled.",
yarn.nodemanager.container-log-monitor.enable,Flag to enable the container log monitor which enforces container log directory size limits.,FALSE
yarn.nodemanager.container-log-monitor.interval-ms,How often to check the usage of a container's log directories in milliseconds,60000
yarn.nodemanager.container-log-monitor.dir-size-limit-bytes,"The disk space limit, in bytes, for a single container log directory",1000000000
yarn.nodemanager.container-log-monitor.total-size-limit-bytes,"The disk space limit, in bytes, for all of a container's logs",10000000000
yarn.nodemanager.container-monitor.resource-calculator.class,"Class that calculates containers current resource utilization. If not set, the value for yarn.nodemanager.resource-calculator.class will be used.",
yarn.nodemanager.health-checker.scripts,The nodemanager health check scripts to run.,script
yarn.nodemanager.health-checker.timeout-ms,Health check script time out period.,1200000
yarn.nodemanager.health-checker.run-before-startup,Whether or not to run the node health script before the NM starts up.,FALSE
yarn.nodemanager.health-checker.interval-ms,Frequency of running node health scripts.,600000
yarn.nodemanager.disk-health-checker.interval-ms,Frequency of running disk health checker code.,120000
yarn.nodemanager.disk-health-checker.min-healthy-disks,"The minimum fraction of number of disks to be healthy for the nodemanager to launch new containers. This correspond to both yarn.nodemanager.local-dirs and yarn.nodemanager.log-dirs. i.e. If there are less number of healthy local-dirs (or log-dirs) available, then new containers will not be launched on this node.",0.25
yarn.nodemanager.disk-health-checker.disk-utilization-threshold.enabled,Enable/Disable the disk utilisation percentage threshold for disk health checker.,TRUE
yarn.nodemanager.disk-health-checker.disk-free-space-threshold.enabled,Enable/Disable the minimum disk free space threshold for disk health checker.,TRUE
yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage,"The maximum percentage of disk space utilization allowed after which a disk is marked as bad. Values can range from 0.0 to 100.0. If the value is greater than or equal to 100, the nodemanager will check for full disk. This applies to yarn.nodemanager.local-dirs and yarn.nodemanager.log-dirs when yarn.nodemanager.disk-health-checker.disk-utilization-threshold.enabled is true.",90
yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage,"The low threshold percentage of disk space used when a bad disk is marked as good. Values can range from 0.0 to 100.0. This applies to yarn.nodemanager.local-dirs and yarn.nodemanager.log-dirs. Note that if its value is more than yarn.nodemanager.disk-health-checker. max-disk-utilization-per-disk-percentage or not set, it will be set to the same value as yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage.",
yarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb,"The minimum space in megabytes that must be available on a disk for it to be used. If space on a disk falls below this threshold, it will be marked as bad. This applies to yarn.nodemanager.local-dirs and yarn.nodemanager.log-dirs when yarn.nodemanager.disk-health-checker.disk-free-space-threshold.enabled is true.",0
yarn.nodemanager.disk-health-checker.min-free-space-per-disk-watermark-high-mb,"The minimum space in megabytes that must be available on a bad disk for it to be marked as good. This value should not be less than yarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb. If it is less than yarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb, or it is not set, it will be set to the same value as yarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb. This applies to yarn.nodemanager.local-dirs and yarn.nodemanager.log-dirs.",0
yarn.nodemanager.linux-container-executor.path,The path to the Linux container executor.,
yarn.nodemanager.linux-container-executor.resources-handler.class,The class which should help the LCE handle resources.,org.apache.hadoop.yarn.server.nodemanager.util.DefaultLCEResourcesHandler
yarn.nodemanager.linux-container-executor.cgroups.hierarchy,"The cgroups hierarchy under which to place YARN proccesses (cannot contain commas). If yarn.nodemanager.linux-container-executor.cgroups.mount is false (that is, if cgroups have been pre-configured) and the YARN user has write access to the parent directory, then the directory will be created. If the directory already exists, the administrator has to give YARN write permissions to it recursively. This property only applies when the LCE resources handler is set to CgroupsLCEResourcesHandler.",/hadoop-yarn
yarn.nodemanager.linux-container-executor.cgroups.mount,Whether the LCE should attempt to mount cgroups if not found. This property only applies when the LCE resources handler is set to CgroupsLCEResourcesHandler.,FALSE
yarn.nodemanager.linux-container-executor.cgroups.mount-path,"This property sets the path from which YARN will read the CGroups configuration. YARN has built-in functionality to discover the system CGroup mount paths, so use this property only if YARN's automatic mount path discovery does not work. The path specified by this property must exist before the NodeManager is launched. If yarn.nodemanager.linux-container-executor.cgroups.mount is set to true, YARN will first try to mount the CGroups at the specified path before reading them. If yarn.nodemanager.linux-container-executor.cgroups.mount is set to false, YARN will read the CGroups at the specified path. If this property is empty, YARN tries to detect the CGroups location. Please refer to NodeManagerCgroups.html in the documentation for further details. This property only applies when the LCE resources handler is set to CgroupsLCEResourcesHandler.",
yarn.nodemanager.linux-container-executor.cgroups.delete-delay-ms,Delay in ms between attempts to remove linux cgroup,20
yarn.nodemanager.linux-container-executor.nonsecure-mode.limit-users,"This determines which of the two modes that LCE should use on a non-secure cluster. If this value is set to true, then all containers will be launched as the user specified in yarn.nodemanager.linux-container-executor.nonsecure-mode.local-user. If this value is set to false, then containers will run as the user who submitted the application.",TRUE
yarn.nodemanager.linux-container-executor.nonsecure-mode.local-user,The UNIX user that containers will run as when Linux-container-executor is used in nonsecure mode (a use case for this is using cgroups) if the yarn.nodemanager.linux-container-executor.nonsecure-mode.limit-users is set to true.,nobody
yarn.nodemanager.linux-container-executor.nonsecure-mode.user-pattern,The allowed pattern for UNIX user names enforced by Linux-container-executor when used in nonsecure mode (use case for this is using cgroups). The default value is taken from /usr/sbin/adduser,"^[_.A-Za-z0-9][-@_.A-Za-z0-9]{0,255}?[$]?$"
yarn.nodemanager.linux-container-executor.cgroups.strict-resource-usage,"This flag determines whether apps should run with strict resource limits or be allowed to consume spare resources if they need them. For example, turning the flag on will restrict apps to use only their share of CPU, even if the node has spare CPU cycles. The default value is false i.e. use available resources. Please note that turning this flag on may reduce job throughput on the cluster. This setting does not apply to other subsystems like memory.",FALSE
yarn.nodemanager.runtime.linux.allowed-runtimes,"Comma separated list of runtimes that are allowed when using LinuxContainerExecutor. The allowed values are default, docker, runc, and javasandbox.",default
yarn.nodemanager.runtime.linux.type,Default container runtime to use.,
yarn.nodemanager.runtime.linux.docker.capabilities,"This configuration setting determines the capabilities assigned to docker containers when they are launched. While these may not be case-sensitive from a docker perspective, it is best to keep these uppercase. To run without any capabilities, set this value to ""none"" or ""NONE""","CHOWN,DAC_OVERRIDE,FSETID,FOWNER,MKNOD,NET_RAW,SETGID,SETUID,SETFCAP,SETPCAP,NET_BIND_SERVICE,SYS_CHROOT,KILL,AUDIT_WRITE"
yarn.nodemanager.runtime.linux.docker.image-name,Default docker image to be used when the docker runtime is selected.,
yarn.nodemanager.runtime.linux.docker.image-update,Default option to decide whether to pull the latest image or not.,FALSE
yarn.nodemanager.runtime.linux.docker.privileged-containers.allowed,"This configuration setting determines if privileged docker containers are allowed on this cluster. Privileged containers are granted the complete set of capabilities and are not subject to the limitations imposed by the device cgroup controller. In other words, privileged containers can do almost everything that the host can do. Use with extreme care.",FALSE
yarn.nodemanager.runtime.linux.docker.privileged-containers.acl,This configuration setting determines who is allowed to run privileged docker containers on this cluster. Use with extreme care.,
yarn.nodemanager.runtime.linux.docker.allowed-container-networks,The set of networks allowed when launching containers using the DockerContainerRuntime.,"host,none,bridge"
yarn.nodemanager.runtime.linux.docker.default-container-network,The network used when launching containers using the DockerContainerRuntime when no network is specified in the request . This network must be one of the (configurable) set of allowed container networks.,host
yarn.nodemanager.runtime.linux.docker.allowed-container-runtimes,The set of runtimes allowed when launching containers using the DockerContainerRuntime.,runc
yarn.nodemanager.runtime.linux.docker.host-pid-namespace.allowed,This configuration setting determines whether the host's PID namespace is allowed for docker containers on this cluster. Use with care.,FALSE
yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed,Property to enable docker user remapping,TRUE
yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold,lower limit for acceptable uids of user remapped user,1
yarn.nodemanager.runtime.linux.docker.userremapping-gid-threshold,lower limit for acceptable gids of user remapped user,1
yarn.nodemanager.runtime.linux.docker.delayed-removal.allowed,Whether or not users are allowed to request that Docker containers honor the debug deletion delay. This is useful for troubleshooting Docker container related launch failures.,FALSE
yarn.nodemanager.runtime.linux.docker.stop.grace-period,A configurable value to pass to the Docker Stop command. This value defines the number of seconds between the docker stop command sending a SIGTERM and a SIGKILL.,10
yarn.nodemanager.runtime.linux.docker.default-ro-mounts,The default list of read-only mounts to be bind-mounted into all Docker containers that use DockerContainerRuntime.,
yarn.nodemanager.runtime.linux.docker.default-rw-mounts,The default list of read-write mounts to be bind-mounted into all Docker containers that use DockerContainerRuntime.,
yarn.nodemanager.runtime.linux.docker.default-tmpfs-mounts,The default list of tmpfs mounts to be mounted into all Docker containers that use DockerContainerRuntime.,
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin,The runC image tag to manifest plugin class to be used.,org.apache.hadoop.yarn.server.nodemanager.containermanager.linux.runtime.runc.ImageTagToManifestPlugin
yarn.nodemanager.runtime.linux.runc.manifest-to-resources-plugin,The runC manifest to resources plugin class to be used.,org.apache.hadoop.yarn.server.nodemanager.containermanager.linux.runtime.runc.HdfsManifestToResourcesPlugin
yarn.nodemanager.runtime.linux.runc.image-toplevel-dir,"The HDFS location under which the oci image manifests, layers, and configs directories exist.",/runc-root
yarn.nodemanager.runtime.linux.runc.layer-mounts-to-keep,Target count of layer mounts that we should keep on disk at one time.,100
yarn.nodemanager.runtime.linux.runc.layer-mounts-interval-secs,The interval in seconds between executions of reaping layer mounts.,600
yarn.nodemanager.runtime.linux.runc.image-name,Image to be used if no other image is specified.,
yarn.nodemanager.runtime.linux.runc.privileged-containers.allowed,Allow or disallow privileged containers.,FALSE
yarn.nodemanager.runtime.linux.runc.allowed-container-networks,The set of networks allowed when launching containers using the RuncContainerRuntime.,"host,none,bridge"
yarn.nodemanager.runtime.linux.runc.allowed-container-runtimes,The set of runtimes allowed when launching containers using the RuncContainerRuntime.,runc
yarn.nodemanager.runtime.linux.runc.privileged-containers.acl,ACL list for users allowed to run privileged containers.,
yarn.nodemanager.runtime.linux.runc.host-pid-namespace.allowed,Allow host pid namespace for runC containers. Use with care.,FALSE
yarn.nodemanager.runtime.linux.runc.default-ro-mounts,The default list of read-only mounts to be bind-mounted into all runC containers that use RuncContainerRuntime.,
yarn.nodemanager.runtime.linux.runc.default-rw-mounts,The default list of read-write mounts to be bind-mounted into all runC containers that use RuncContainerRuntime.,
yarn.nodemanager.runtime.linux.runc.seccomp-profile,Path to the seccomp profile to use with runC containers,
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin.hdfs-hash-file,The HDFS location where the runC image tag to hash file exists.,/runc-root/image-tag-to-hash
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin.local-hash-file,The local file system location where the runC image tag to hash file exists.,
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin.cache-refresh-interval-secs,The interval in seconds between refreshing the hdfs image tag to hash cache.,60
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin.num-manifests-to-cache,The number of manifests to cache in the image tag to hash cache.,10
yarn.nodemanager.runtime.linux.runc.hdfs-manifest-to-resources-plugin.stat-cache-timeout-interval-secs,The timeout value in seconds for the values in the stat cache.,360
yarn.nodemanager.runtime.linux.runc.hdfs-manifest-to-resources-plugin.stat-cache-size,The size of the stat cache which stores stats of the layers and config.,500
yarn.nodemanager.runtime.linux.sandbox-mode,The mode in which the Java Container Sandbox should run detailed by the JavaSandboxLinuxContainerRuntime.,disabled
yarn.nodemanager.runtime.linux.sandbox-mode.local-dirs.permissions,Permissions for application local directories.,read
yarn.nodemanager.runtime.linux.sandbox-mode.policy,Location for non-default java policy file.,
yarn.nodemanager.runtime.linux.sandbox-mode.whitelist-group,The group which will run by default without the java security manager.,
yarn.nodemanager.windows-container.memory-limit.enabled,This flag determines whether memory limit will be set for the Windows Job Object of the containers launched by the default container executor.,FALSE
yarn.nodemanager.windows-container.cpu-limit.enabled,This flag determines whether CPU limit will be set for the Windows Job Object of the containers launched by the default container executor.,FALSE
yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms,Interval of time the linux container executor should try cleaning up cgroups entry when cleaning up a container.,1000
yarn.nodemanager.log-aggregation.compression-type,T-file compression types used to compress aggregated logs.,none
yarn.nodemanager.principal,The kerberos principal for the node manager.,
yarn.nodemanager.aux-services,A comma separated list of services where service name should only contain a-zA-Z0-9_ and can not start with numbers,
yarn.nodemanager.aux-services.manifest.enabled,"Boolean indicating whether loading aux services from a manifest is enabled. If enabled, aux services may be dynamically modified through reloading the manifest via filesystem changes or a REST API. When enabled, aux services configuration properties unrelated to the manifest will be ignored.",FALSE
yarn.nodemanager.aux-services.manifest,A file containing auxiliary service specifications.,
yarn.nodemanager.aux-services.manifest.reload-ms,"Length of time in ms to wait between reloading aux services manifest. If 0 or less, manifest will not be reloaded.",0
yarn.nodemanager.sleep-delay-before-sigkill.ms,No. of ms to wait between sending a SIGTERM and SIGKILL to a container,250
yarn.nodemanager.process-kill-wait.ms,Max time to wait for a process to come up when trying to cleanup a container,5000
yarn.nodemanager.resourcemanager.minimum.version,"The minimum allowed version of a resourcemanager that a nodemanager will connect to. The valid values are NONE (no version checking), EqualToNM (the resourcemanager's version is equal to or greater than the NM version), or a Version String.",NONE
yarn.nodemanager.container-diagnostics-maximum-size,Maximum size of contain's diagnostics to keep for relaunching container case.,10000
yarn.nodemanager.container-retry-minimum-interval-ms,Minimum container restart interval in milliseconds.,1000
yarn.client.nodemanager-client-async.thread-pool-max-size,Max number of threads in NMClientAsync to process container management events,500
yarn.client.nodemanager-connect.max-wait-ms,Max time to wait to establish a connection to NM,180000
yarn.client.nodemanager-connect.retry-interval-ms,Time interval between each attempt to connect to NM,10000
yarn.nodemanager.resourcemanager.connect.max-wait.ms,"Max time to wait for NM to connect to RM. When not set, proxy will fall back to use value of yarn.resourcemanager.connect.max-wait.ms.",
yarn.nodemanager.resourcemanager.connect.retry-interval.ms,"Time interval between each NM attempt to connect to RM. When not set, proxy will fall back to use value of yarn.resourcemanager.connect.retry-interval.ms.",
yarn.client.max-cached-nodemanagers-proxies,Maximum number of proxy connections to cache for node managers. If set to a value greater than zero then the cache is enabled and the NMClient and MRAppMaster will cache the specified number of node manager proxies. There will be at max one proxy per node manager. Ex. configuring it to a value of 5 will make sure that client will at max have 5 proxies cached with 5 different node managers. These connections for these proxies will be timed out if idle for more than the system wide idle timeout period. Note that this could cause issues on large clusters as many connections could linger simultaneously and lead to a large number of connection threads. The token used for authentication will be used only at connection creation time. If a new token is received then the earlier connection should be closed in order to use the new token. This and (yarn.client.nodemanager-client-async.thread-pool-max-size) are related and should be in sync (no need for them to be equal). If the value of this property is zero then the connection cache is disabled and connections will use a zero idle timeout to prevent too many connection threads on large clusters.,0
yarn.nodemanager.recovery.enabled,Enable the node manager to recover after starting,FALSE
yarn.nodemanager.recovery.dir,The local filesystem directory in which the node manager will store state when recovery is enabled.,${hadoop.tmp.dir}/yarn-nm-recovery
yarn.nodemanager.recovery.compaction-interval-secs,The time in seconds between full compactions of the NM state database. Setting the interval to zero disables the full compaction cycles.,3600
yarn.nodemanager.recovery.supervised,Whether the nodemanager is running under supervision. A nodemanager that supports recovery and is running under supervision will not try to cleanup containers as it exits with the assumption it will be immediately be restarted and recover containers.,FALSE
yarn.nodemanager.container-executor.os.sched.priority.adjustment,"Adjustment to the container OS scheduling priority. In Linux, passed directly to the nice command. If unspecified then containers are launched without any explicit OS priority.",
yarn.nodemanager.container-metrics.enable,Flag to enable container metrics,TRUE
yarn.nodemanager.container-metrics.period-ms,Container metrics flush period in ms. Set to -1 for flush on completion.,-1
yarn.nodemanager.container-metrics.unregister-delay-ms,The delay time ms to unregister container metrics after completion.,10000
yarn.nodemanager.container-monitor.process-tree.class,Class used to calculate current container resource utilization.,
yarn.nodemanager.disk-health-checker.enable,Flag to enable NodeManager disk health checker,TRUE
yarn.nodemanager.log.deletion-threads-count,Number of threads to use in NM log cleanup. Used when log aggregation is disabled.,4
yarn.nodemanager.windows-secure-container-executor.group,The Windows group that the windows-container-executor should run as.,
yarn.nodemanager.aux-services.mapreduce_shuffle.class,,org.apache.hadoop.mapred.ShuffleHandler
yarn.web-proxy.principal,"The kerberos principal for the proxy, if the proxy is not running as part of the RM.",
yarn.web-proxy.keytab,"Keytab for WebAppProxy, if the proxy is not running as part of the RM.",
yarn.web-proxy.address,"The address for the web proxy as HOST:PORT, if this is not given then the proxy will run as part of the RM",
yarn.web-proxy.bind-host,"The actual address the web proxy will bind to. If this optional address is set, it overrides only the hostname portion of yarn.web-proxy.address. This is useful for making the web proxy server listen on all interfaces by setting it to 0.0.0.0",
yarn.resourcemanager.proxy.timeout.enabled,"Enable the web proxy connection timeout, default is enabled.",TRUE
yarn.resourcemanager.proxy.connection.timeout,The web proxy connection timeout.,60000
yarn.application.classpath,"CLASSPATH for YARN applications. A comma-separated list of CLASSPATH entries. When this value is empty, the following default CLASSPATH for YARN applications would be used. For Linux: $HADOOP_CONF_DIR, $HADOOP_COMMON_HOME/share/hadoop/common/*, $HADOOP_COMMON_HOME/share/hadoop/common/lib/*, $HADOOP_HDFS_HOME/share/hadoop/hdfs/*, $HADOOP_HDFS_HOME/share/hadoop/hdfs/lib/*, $HADOOP_YARN_HOME/share/hadoop/yarn/*, $HADOOP_YARN_HOME/share/hadoop/yarn/lib/* For Windows: %HADOOP_CONF_DIR%, %HADOOP_COMMON_HOME%/share/hadoop/common/*, %HADOOP_COMMON_HOME%/share/hadoop/common/lib/*, %HADOOP_HDFS_HOME%/share/hadoop/hdfs/*, %HADOOP_HDFS_HOME%/share/hadoop/hdfs/lib/*, %HADOOP_YARN_HOME%/share/hadoop/yarn/*, %HADOOP_YARN_HOME%/share/hadoop/yarn/lib/*",
yarn.timeline-service.version,"Indicate what is the current version of the running timeline service. For example, if ""yarn.timeline-service.version"" is 1.5, and ""yarn.timeline-service.enabled"" is true, it means the cluster will and should bring up the timeline service v.1.5 (and nothing else). On the client side, if the client uses the same version of timeline service, it should succeed. If the client chooses to use a smaller version in spite of this, then depending on how robust the compatibility story is between versions, the results may vary.",1.0f
yarn.timeline-service.enabled,"In the server side it indicates whether timeline service is enabled or not. And in the client side, users can enable it to indicate whether client wants to use timeline service. If its enabled in the client side along with security, then yarn client tries to fetch the delegation tokens for the timeline server.",FALSE
yarn.timeline-service.hostname,The hostname of the timeline service web application.,0.0.0.0
yarn.timeline-service.address,This is default address for the timeline server to start the RPC server.,${yarn.timeline-service.hostname}:10200
yarn.timeline-service.webapp.address,The http address of the timeline service web application.,${yarn.timeline-service.hostname}:8188
yarn.timeline-service.webapp.https.address,The https address of the timeline service web application.,${yarn.timeline-service.hostname}:8190
yarn.timeline-service.bind-host,"The actual address the server will bind to. If this optional address is set, the RPC and webapp servers will bind to this address and the port specified in yarn.timeline-service.address and yarn.timeline-service.webapp.address, respectively. This is most useful for making the service listen to all interfaces by setting to 0.0.0.0.",
yarn.timeline-service.generic-application-history.max-applications,Defines the max number of applications could be fetched using REST API or application history protocol and shown in timeline server web ui.,10000
yarn.timeline-service.store-class,Store class name for timeline store.,org.apache.hadoop.yarn.server.timeline.LeveldbTimelineStore
yarn.timeline-service.ttl-enable,Enable age off of timeline store data.,TRUE
yarn.timeline-service.ttl-ms,Time to live for timeline store data in milliseconds.,604800000
yarn.timeline-service.leveldb-timeline-store.path,Store file name for leveldb timeline store.,${hadoop.tmp.dir}/yarn/timeline
yarn.timeline-service.leveldb-timeline-store.ttl-interval-ms,Length of time to wait between deletion cycles of leveldb timeline store in milliseconds.,300000
yarn.timeline-service.leveldb-timeline-store.read-cache-size,Size of read cache for uncompressed blocks for leveldb timeline store in bytes.,104857600
yarn.timeline-service.leveldb-timeline-store.start-time-read-cache-size,Size of cache for recently read entity start times for leveldb timeline store in number of entities.,10000
yarn.timeline-service.leveldb-timeline-store.start-time-write-cache-size,Size of cache for recently written entity start times for leveldb timeline store in number of entities.,10000
yarn.timeline-service.handler-thread-count,Handler thread count to serve the client RPC requests.,10
yarn.timeline-service.http-authentication.type,Defines authentication used for the timeline server HTTP endpoint. Supported values are: simple | kerberos | #AUTHENTICATION_HANDLER_CLASSNAME#,simple
yarn.timeline-service.http-authentication.simple.anonymous.allowed,Indicates if anonymous requests are allowed by the timeline server when using 'simple' authentication.,TRUE
yarn.timeline-service.principal,The Kerberos principal for the timeline server.,
yarn.timeline-service.keytab,The Kerberos keytab for the timeline server.,/etc/krb5.keytab
yarn.timeline-service.ui-names,Comma separated list of UIs that will be hosted,
yarn.timeline-service.client.max-retries,Default maximum number of retries for timeline service client and value -1 means no limit.,30
yarn.timeline-service.client.best-effort,"Client policy for whether timeline operations are non-fatal. Should the failure to obtain a delegation token be considered an application failure (option = false), or should the client attempt to continue to publish information without it (option=true)",FALSE
yarn.timeline-service.client.retry-interval-ms,Default retry time interval for timeline servive client.,1000
yarn.timeline-service.client.drain-entities.timeout.ms,The time period for which timeline v2 client will wait for draining leftover entities after stop.,2000
yarn.timeline-service.recovery.enabled,"Enable timeline server to recover state after starting. If true, then yarn.timeline-service.state-store-class must be specified.",FALSE
yarn.timeline-service.state-store-class,Store class name for timeline state store.,org.apache.hadoop.yarn.server.timeline.recovery.LeveldbTimelineStateStore
yarn.timeline-service.leveldb-state-store.path,Store file name for leveldb state store.,${hadoop.tmp.dir}/yarn/timeline
yarn.timeline-service.entity-group-fs-store.cache-store-class,Caching storage timeline server v1.5 is using.,org.apache.hadoop.yarn.server.timeline.MemoryTimelineStore
yarn.timeline-service.entity-group-fs-store.active-dir,HDFS path to store active application鈥檚 timeline data,/tmp/entity-file-history/active
yarn.timeline-service.entity-group-fs-store.done-dir,HDFS path to store done application鈥檚 timeline data,/tmp/entity-file-history/done/
yarn.timeline-service.entity-group-fs-store.group-id-plugin-classes,"Plugins that can translate a timeline entity read request into a list of timeline entity group ids, separated by commas.",
yarn.timeline-service.entity-group-fs-store.group-id-plugin-classpath,Classpath for all plugins defined in yarn.timeline-service.entity-group-fs-store.group-id-plugin-classes.,
yarn.timeline-service.entity-group-fs-store.summary-store,Summary storage for ATS v1.5,org.apache.hadoop.yarn.server.timeline.LeveldbTimelineStore
yarn.timeline-service.entity-group-fs-store.scan-interval-seconds,Scan interval for ATS v1.5 entity group file system storage reader.This value controls how frequent the reader will scan the HDFS active directory for application status.,60
yarn.timeline-service.entity-group-fs-store.cleaner-interval-seconds,Scan interval for ATS v1.5 entity group file system storage cleaner.This value controls how frequent the reader will scan the HDFS done directory for stale application data.,3600
yarn.timeline-service.entity-group-fs-store.retain-seconds,How long the ATS v1.5 entity group file system storage will keep an application's data in the done directory.,604800
